date,prophet_units,sku,neural_units,ensemble_units
2024-08-04,27.294331527264497,SKU_160,13.29124,20.29278576363225
2024-08-11,27.437973060103378,SKU_160,13.101699,20.26983603005169
2024-08-18,27.581614592942262,SKU_160,12.87263,20.22712229647113
2024-08-25,27.72525612578114,SKU_160,12.643591,20.184423562890572
2024-09-01,27.868897658620025,SKU_160,12.454016,20.161456829310012
2024-09-08,28.012539191458902,SKU_160,12.264474,20.138506595729453
2024-06-23,19.78643715457459,SKU_161,6.0454516,12.915944377287294
2024-06-30,19.734406117601704,SKU_161,6.0157366,12.875071358800852
2024-07-07,19.68237508062882,SKU_161,5.986122,12.834248540314409
2024-07-14,19.63034404365593,SKU_161,6.0003715,12.815357771827966
2024-07-21,19.57831300668305,SKU_161,5.9707527,12.774532853341526
2024-07-28,19.526281969710165,SKU_161,5.941225,12.733753484855082
2024-08-04,19.47425093273728,SKU_161,5.9553814,12.71481616636864
2024-08-11,19.422219895764396,SKU_161,5.9696417,12.695930797882198
2024-08-18,19.370188858791508,SKU_161,5.940008,12.655098429395753
2024-08-25,19.318157821818623,SKU_161,5.9104724,12.614315110909311
2024-09-01,19.26612678484574,SKU_161,5.92464,12.59538339242287
2024-09-08,19.21409574787285,SKU_161,5.938915,12.576505373936424
2024-06-23,17.20392294538334,SKU_162,-11.329857,2.9370329726916697
2024-06-30,17.177553878763295,SKU_162,-11.138165,3.019694439381647
2024-07-07,17.151184812143246,SKU_162,-10.946487,3.102348906071623
2024-07-14,17.1248157455232,SKU_162,-10.635736,3.2445398727616004
2024-07-21,17.09844667890315,SKU_162,-10.444055,3.3271958394515755
2024-07-28,17.072077612283106,SKU_162,-10.252392,3.409842806141553
2024-08-04,17.04570854566306,SKU_162,-9.941626,3.5520412728315307
2024-08-11,17.019339479043012,SKU_162,-9.630871,3.6942342395215055
2024-08-18,16.992970412422963,SKU_162,-9.439191,3.776889706211482
2024-08-25,16.966601345802914,SKU_162,-9.247526,3.8595376729014568
2024-09-01,16.94023227918287,SKU_162,-8.936762,4.0017351395914345
2024-09-08,16.91386321256282,SKU_162,-8.626012,4.14392560628141
2024-06-23,11.546051577867896,SKU_163,35.9406,23.74332578893395
2024-06-30,11.412213419909133,SKU_163,35.795162,23.603687709954563
2024-07-07,11.278375261950364,SKU_163,35.64972,23.464047630975184
2024-07-14,11.1445371039916,SKU_163,35.469624,23.307080551995803
2024-07-21,11.010698946032832,SKU_163,35.324184,23.167441473016417
2024-07-28,10.876860788074064,SKU_163,35.178738,23.027799394037032
2024-08-04,10.7430226301153,SKU_163,34.998646,22.87083431505765
2024-08-11,10.609184472156535,SKU_163,34.81855,22.71386723607827
2024-08-18,10.475346314197768,SKU_163,34.673103,22.57422465709888
2024-08-25,10.341508156239,SKU_163,34.52766,22.4345840781195
2024-09-01,10.207669998280236,SKU_163,34.34757,22.277619999140118
2024-09-08,10.07383184032147,SKU_163,34.167473,22.120652420160734
2024-06-16,19.09542257523447,SKU_164,-48.028507,-14.466542212382764
2024-06-23,19.071709562194314,SKU_164,-47.780674,-14.354482218902842
2024-06-30,19.047996549154163,SKU_164,-47.64014,-14.29607172542292
2024-07-07,19.02428353611401,SKU_164,-47.499546,-14.237631231942997
2024-07-14,19.000570523073858,SKU_164,-47.30533,-14.15237973846307
2024-07-21,18.976857510033707,SKU_164,-47.16474,-14.093941244983148
2024-07-28,18.953144496993552,SKU_164,-47.02409,-14.035472751503224
2024-08-04,18.9294314839534,SKU_164,-46.82993,-13.950249258023298
2024-08-11,18.90571847091325,SKU_164,-46.6357,-13.864990764543375
2024-08-18,18.882005457873092,SKU_164,-46.495113,-13.806553771063456
2024-08-25,18.858292444832944,SKU_164,-46.354473,-13.748090277583527
2024-09-01,18.834579431792797,SKU_164,-46.16031,-13.662865284103603
2024-06-23,25.21060401748517,SKU_165,58.087887,41.64924550874259
2024-06-30,25.30548484616972,SKU_165,58.15731,41.73139742308486
2024-07-07,25.40036567485427,SKU_165,58.226692,41.813528837427135
2024-07-14,25.495246503538816,SKU_165,58.36003,41.92763825176941
2024-07-21,25.590127332223364,SKU_165,58.429417,42.00977216611168
2024-07-28,25.685008160907916,SKU_165,58.498753,42.09188058045396
2024-08-04,25.77988898959246,SKU_165,58.632137,42.20601299479623
2024-08-11,25.87476981827701,SKU_165,58.76548,42.3201249091385
2024-08-18,25.969650646961554,SKU_165,58.83486,42.40225532348077
2024-08-25,26.064531475646103,SKU_165,58.904205,42.48436823782305
2024-09-01,26.159412304330647,SKU_165,59.037586,42.598499152165324
2024-09-08,26.2542931330152,SKU_165,59.170918,42.7126055665076
2024-06-23,17.4572048550129,SKU_166,26.88947,22.17333742750645
2024-06-30,17.36278517114585,SKU_166,26.63937,22.001077585572922
2024-07-07,17.2683654872788,SKU_166,26.3893,21.8288327436394
2024-07-14,17.173945803411748,SKU_166,26.10321,21.638577901705872
2024-07-21,17.079526119544695,SKU_166,25.853136,21.466331059772347
2024-07-28,16.985106435677647,SKU_166,25.603086,21.294096217838824
2024-08-04,16.890686751810595,SKU_166,25.316975,21.103830875905295
2024-08-11,16.796267067943543,SKU_166,25.030891,20.91357903397177
2024-08-18,16.70184738407649,SKU_166,24.780811,20.741329192038243
2024-08-25,16.60742770020944,SKU_166,24.53076,20.56909385010472
2024-09-01,16.51300801634239,SKU_166,24.24465,20.378829008171195
2024-09-08,16.418588332475338,SKU_166,23.95857,20.18857916623767
2024-06-23,18.829283919967427,SKU_167,22.976797,20.903040459983714
2024-06-30,18.83986432008861,SKU_167,22.711382,20.775623160044304
2024-07-07,18.85044472020979,SKU_167,22.445919,20.648181860104895
2024-07-14,18.86102512033097,SKU_167,22.174112,20.517568560165486
2024-07-21,18.871605520452157,SKU_167,21.908655,20.39013026022608
2024-07-28,18.88218592057333,SKU_167,21.643147,20.262666460286667
2024-08-04,18.89276632069452,SKU_167,21.371387,20.13207666034726
2024-08-11,18.903346720815694,SKU_167,21.099573,20.00145986040785
2024-08-18,18.91392712093688,SKU_167,20.834122,19.874024560468442
2024-08-25,18.92450752105806,SKU_167,20.568619,19.74656326052903
2024-09-01,18.93508792117924,SKU_167,20.296852,19.61596996058962
2024-09-08,18.945668321300424,SKU_167,20.025032,19.485350160650214
2024-06-23,21.344885631093028,SKU_168,71.18689,46.26588781554652
2024-06-30,21.431912163626848,SKU_168,71.67834,46.55512608181343
2024-07-07,21.51893869616067,SKU_168,72.16975,46.844344348080334
2024-07-14,21.60596522869449,SKU_168,72.57682,47.09139261434724
2024-07-21,21.692991761228317,SKU_168,73.068245,47.38061838061416
2024-07-28,21.780018293762133,SKU_168,73.55962,47.66981914688107
2024-08-04,21.867044826295952,SKU_168,73.966736,47.916890413147975
2024-08-11,21.954071358829776,SKU_168,74.37382,48.16394567941489
2024-08-18,22.041097891363595,SKU_168,74.86524,48.453168945681796
2024-08-25,22.12812442389741,SKU_168,75.35663,48.74237721194871
2024-09-01,22.215150956431238,SKU_168,75.763725,48.98943797821562
2024-09-08,22.302177488965054,SKU_168,76.1708,49.23648874448253
2024-06-16,16.253867771538335,SKU_169,-34.769753,-9.257942614230833
2024-06-23,16.218192008291847,SKU_169,-34.917835,-9.349821495854075
2024-06-30,16.182516245045363,SKU_169,-35.110683,-9.46408337747732
2024-07-07,16.14684048179888,SKU_169,-35.30352,-9.57833975910056
2024-07-14,16.11116471855239,SKU_169,-35.473984,-9.681409640723805
2024-07-21,16.075488955305904,SKU_169,-35.66682,-9.795665522347049
2024-07-28,16.03981319205942,SKU_169,-35.85964,-9.90991340397029
2024-08-04,16.004137428812935,SKU_169,-36.03011,-10.012986285593533
2024-08-11,15.968461665566446,SKU_169,-36.200573,-10.116055667216777
2024-08-18,15.932785902319962,SKU_169,-36.39341,-10.23031204884002
2024-08-25,15.897110139073476,SKU_169,-36.58623,-10.344559930463262
2024-09-01,15.86143437582699,SKU_169,-36.756702,-10.447633812086504
2024-06-16,19.0604417027126,SKU_170,-11.106118,3.977161851356299
2024-06-23,19.08613735351211,SKU_170,-11.589236,3.7484506767560557
2024-06-30,19.11183300431162,SKU_170,-12.169396,3.4712185021558097
2024-07-07,19.13752865511113,SKU_170,-12.749517,3.1940058275555643
2024-07-14,19.16322430591064,SKU_170,-13.28113,2.9410471529553197
2024-07-21,19.18891995671015,SKU_170,-13.861256,2.663831978355076
2024-07-28,19.21461560750966,SKU_170,-14.441338,2.3866388037548303
2024-08-04,19.240311258309173,SKU_170,-14.972997,2.133657129154587
2024-08-11,19.266006909108683,SKU_170,-15.504604,1.880701454554341
2024-08-18,19.29170255990819,SKU_170,-16.084734,1.6034842799540954
2024-08-25,19.3173982107077,SKU_170,-16.66482,1.326289105353851
2024-09-01,19.34309386150721,SKU_170,-17.196466,1.0733139307536046
2024-06-23,14.913682202525957,SKU_171,-4.0832505,5.415215851262978
2024-06-30,14.81089560276559,SKU_171,-3.915328,5.447783801382795
2024-07-07,14.708109003005225,SKU_171,-3.7473927,5.480358151502612
2024-07-14,14.60532240324486,SKU_171,-3.5452743,5.53002405162243
2024-07-21,14.502535803484497,SKU_171,-3.3773408,5.562597501742248
2024-07-28,14.39974920372413,SKU_171,-3.2093964,5.595176401862066
2024-08-04,14.296962603963763,SKU_171,-3.0072894,5.644836601981882
2024-08-11,14.1941760042034,SKU_171,-2.805169,5.694503502101701
2024-08-18,14.091389404443037,SKU_171,-2.637231,5.7270792022215185
2024-08-25,13.98860280468267,SKU_171,-2.4692934,5.759654702341335
2024-09-01,13.885816204922303,SKU_171,-2.2671816,5.809317302461151
2024-09-08,13.78302960516194,SKU_171,-2.0650568,5.858986402580969
2024-06-23,20.36833016272064,SKU_172,22.101355,21.23484258136032
2024-06-30,20.39226369902891,SKU_172,21.61735,21.004806849514452
2024-07-07,20.41619723533718,SKU_172,21.1333,20.77474861766859
2024-07-14,20.44013077164545,SKU_172,20.71567,20.577900385822723
2024-07-21,20.46406430795372,SKU_172,20.231625,20.34784465397686
2024-07-28,20.48799784426199,SKU_172,19.747534,20.117765922130996
2024-08-04,20.51193138057026,SKU_172,19.329952,19.92094169028513
2024-08-11,20.53586491687853,SKU_172,18.912315,19.724089958439265
2024-08-18,20.559798453186804,SKU_172,18.428276,19.494037226593402
2024-08-25,20.58373198949507,SKU_172,17.944191,19.263961494747534
2024-09-01,20.60766552580334,SKU_172,17.526602,19.06713376290167
2024-09-08,20.63159906211161,SKU_172,17.108961,18.870280031055806
2024-06-23,14.92532726292622,SKU_173,28.797459,21.86139313146311
2024-06-30,14.783317394849666,SKU_173,28.628004,21.705660697424833
2024-07-07,14.641307526773112,SKU_173,28.458504,21.549905763386555
2024-07-14,14.49929765869656,SKU_173,28.340725,21.42001132934828
2024-07-21,14.357287790620004,SKU_173,28.17123,21.264258895310004
2024-07-28,14.215277922543452,SKU_173,28.00169,21.108483961271727
2024-08-04,14.073268054466896,SKU_173,27.88395,20.978609027233446
2024-08-11,13.931258186390345,SKU_173,27.766165,20.848711593195173
2024-08-18,13.78924831831379,SKU_173,27.596668,20.692958159156895
2024-08-25,13.647238450237236,SKU_173,27.427135,20.537186725118616
2024-09-01,13.505228582160688,SKU_173,27.309391,20.407309791080344
2024-09-08,13.36321871408413,SKU_173,27.191607,20.277412857042066
2024-06-23,21.789010153276035,SKU_174,10.222828,16.005919076638015
2024-06-30,21.86683298099493,SKU_174,10.437636,16.152234490497463
2024-07-07,21.94465580871384,SKU_174,10.652381,16.29851840435692
2024-07-14,22.022478636432734,SKU_174,10.727028,16.374753318216367
2024-07-21,22.100301464151634,SKU_174,10.941779,16.52104023207582
2024-07-28,22.17812429187053,SKU_174,11.156476,16.667300145935265
2024-08-04,22.255947119589436,SKU_174,11.231177,16.74356205979472
2024-08-11,22.333769947308337,SKU_174,11.305814,16.81979197365417
2024-08-18,22.411592775027238,SKU_174,11.520575,16.96608388751362
2024-08-25,22.48941560274613,SKU_174,11.73528,17.112347801373065
2024-09-01,22.567238430465032,SKU_174,11.80997,17.188604215232516
2024-09-08,22.645061258183937,SKU_174,11.884602,17.26483162909197
2024-06-23,16.690602663114646,SKU_175,63.686337,40.18846983155733
2024-06-30,16.680328135085002,SKU_175,63.561127,40.1207275675425
2024-07-07,16.67005360705536,SKU_175,63.435867,40.05296030352768
2024-07-14,16.65977907902572,SKU_175,63.201855,39.93081703951286
2024-07-21,16.64950455099608,SKU_175,63.076603,39.86305377549804
2024-07-28,16.63923002296644,SKU_175,62.951313,39.79527151148322
2024-08-04,16.6289554949368,SKU_175,62.717346,39.6731507474684
2024-08-11,16.618680966907156,SKU_175,62.48333,39.55100548345358
2024-08-18,16.608406438877516,SKU_175,62.358078,39.48324221943876
2024-08-25,16.598131910847876,SKU_175,62.23279,39.41546095542394
2024-09-01,16.587857382818235,SKU_175,61.99882,39.29333869140912
2024-09-08,16.577582854788595,SKU_175,61.764805,39.1711939273943
2024-06-23,16.270539417583024,SKU_176,16.04115,16.155844708791513
2024-06-30,16.207363630412697,SKU_176,15.642081,15.924722315206349
2024-07-07,16.14418784324237,SKU_176,15.243043,15.693615421621185
2024-07-14,16.081012056072044,SKU_176,14.859178,15.470095028036022
2024-07-21,16.017836268901718,SKU_176,14.460135,15.23898563445086
2024-07-28,15.954660481731391,SKU_176,14.061116,15.007888240865697
2024-08-04,15.891484694561065,SKU_176,13.67723,14.784357347280533
2024-08-11,15.82830890739074,SKU_176,13.293366,14.56083745369537
2024-08-18,15.765133120220412,SKU_176,12.89432,14.329726560110206
2024-08-25,15.701957333050087,SKU_176,12.4953,14.098628666525045
2024-09-01,15.63878154587976,SKU_176,12.111411,13.875096272939881
2024-09-08,15.575605758709434,SKU_176,11.727558,13.651581879354717
2024-06-30,18.85938251425285,SKU_177,78.4419,48.65064125712642
2024-07-07,18.81531693759878,SKU_177,78.2975,48.55640846879939
2024-07-14,18.771251360944703,SKU_177,78.15174,48.46149568047235
2024-07-21,18.72718578429064,SKU_177,78.00735,48.36726789214532
2024-07-28,18.683120207636566,SKU_177,77.86287,48.27299510381828
2024-08-04,18.639054630982496,SKU_177,77.71719,48.17812231549125
2024-08-11,18.594989054328423,SKU_177,77.57143,48.083209527164215
2024-08-18,18.550923477674356,SKU_177,77.42703,47.98897673883718
2024-08-25,18.50685790102028,SKU_177,77.28257,47.894713950510145
2024-09-01,18.46279232436621,SKU_177,77.13688,47.799836162183105
2024-09-08,18.41872674771214,SKU_177,76.991104,47.704915373856075
2024-09-15,18.37466117105807,SKU_177,76.846725,47.610693085529036
2024-06-23,21.532600667945164,SKU_178,4.298175,12.915387833972582
2024-06-30,21.564138799064366,SKU_178,4.563196,13.063667399532182
2024-07-07,21.59567693018357,SKU_178,4.8282003,13.211938615091784
2024-07-14,21.62721506130277,SKU_178,4.9950504,13.311132730651385
2024-07-21,21.658753192421976,SKU_178,5.2600555,13.459404346210988
2024-07-28,21.69029132354117,SKU_178,5.525049,13.607670161770585
2024-08-04,21.721829454660377,SKU_178,5.691914,13.706871727330189
2024-08-11,21.753367585779586,SKU_178,5.858762,13.806064792889792
2024-08-18,21.78490571689878,SKU_178,6.123773,13.95433935844939
2024-08-25,21.816443848017983,SKU_178,6.388766,14.102604924008991
2024-09-01,21.847981979137188,SKU_178,6.5556293,14.201805639568594
2024-09-08,21.87952011025639,SKU_178,6.7224755,14.300997805128194
2024-06-09,15.475935412162,SKU_179,25.824268,20.650101706081
2024-06-16,15.377428385241418,SKU_179,25.71266,20.545044192620708
2024-06-23,15.278921358320837,SKU_179,25.54684,20.412880679160416
2024-06-30,15.180414331400254,SKU_179,25.43527,20.307842165700126
2024-07-07,15.081907304479673,SKU_179,25.323683,20.202795152239837
2024-07-14,14.983400277559092,SKU_179,25.184977,20.084188638779544
2024-07-21,14.884893250638507,SKU_179,25.073393,19.979143125319254
2024-07-28,14.78638622371793,SKU_179,24.961788,19.874087111858962
2024-08-04,14.687879196797349,SKU_179,24.823103,19.755491098398675
2024-08-11,14.589372169876764,SKU_179,24.684395,19.63688358493838
2024-08-18,14.490865142956183,SKU_179,24.572813,19.531839071478093
2024-08-25,14.392358116035602,SKU_179,24.461205,19.4267815580178
2024-06-23,17.047529087617296,SKU_180,84.39091,50.71921954380865
2024-06-30,16.978257777107064,SKU_180,84.20481,50.59153388855353
2024-07-07,16.90898646659683,SKU_180,84.01868,50.463833233298416
2024-07-14,16.839715156086598,SKU_180,83.85154,50.3456275780433
2024-07-21,16.770443845576366,SKU_180,83.665405,50.21792442278819
2024-07-28,16.70117253506613,SKU_180,83.47924,50.09020626753307
2024-08-04,16.6319012245559,SKU_180,83.31213,49.97201561227795
2024-08-11,16.562629914045665,SKU_180,83.145004,49.85381695702283
2024-08-18,16.493358603535434,SKU_180,82.95887,49.72611430176772
2024-08-25,16.424087293025202,SKU_180,82.7727,49.598393646512605
2024-09-01,16.35481598251497,SKU_180,82.6056,49.48020799125749
2024-09-08,16.285544672004736,SKU_180,82.43846,49.36200233600237
2024-06-23,15.8303634267345,SKU_181,-97.88943,-41.029533286632756
2024-06-30,15.77675674283927,SKU_181,-97.69728,-40.96026162858037
2024-07-07,15.723150058944038,SKU_181,-97.50506,-40.89095497052798
2024-07-14,15.669543375048807,SKU_181,-97.32175,-40.826103312475595
2024-07-21,15.61593669115358,SKU_181,-97.12952,-40.75679165442321
2024-07-28,15.562330007258351,SKU_181,-96.93722,-40.68744499637082
2024-08-04,15.508723323363125,SKU_181,-96.75399,-40.62263333831844
2024-08-11,15.455116639467894,SKU_181,-96.57064,-40.557761680266054
2024-08-18,15.401509955572664,SKU_181,-96.37843,-40.488460022213665
2024-08-25,15.347903271677437,SKU_181,-96.18614,-40.41911836416128
2024-09-01,15.294296587782208,SKU_181,-96.00289,-40.35429670610889
2024-09-08,15.24068990388698,SKU_181,-95.81956,-40.28943504805651
2024-06-23,22.357945274899112,SKU_182,40.843388,31.600666637449557
2024-06-30,22.42246287908804,SKU_182,40.97478,31.69862143954402
2024-07-07,22.48698048327696,SKU_182,41.10618,31.79658024163848
2024-07-14,22.55149808746589,SKU_182,41.207027,31.879262543732942
2024-07-21,22.61601569165482,SKU_182,41.338425,31.977220345827412
2024-07-28,22.680533295843745,SKU_182,41.46983,32.07518164792187
2024-08-04,22.745050900032677,SKU_182,41.570667,32.15785895001634
2024-08-11,22.8095685042216,SKU_182,41.67152,32.2405442521108
2024-08-18,22.874086108410527,SKU_182,41.802914,32.33850005420526
2024-08-25,22.938603712599456,SKU_182,41.93432,32.43646185629973
2024-09-01,23.003121316788384,SKU_182,42.035164,32.519142658394195
2024-09-08,23.06763892097731,SKU_182,42.13601,32.60182446048866
2024-06-23,21.16097692750045,SKU_183,59.620155,40.39056596375022
2024-06-30,21.21547141886884,SKU_183,59.9437,40.57958570943442
2024-07-07,21.26996591023724,SKU_183,60.267258,40.768611955118615
2024-07-14,21.324460401605627,SKU_183,60.599277,40.96186870080281
2024-07-21,21.378954892974026,SKU_183,60.922836,41.15089544648701
2024-07-28,21.433449384342413,SKU_183,61.24641,41.339929692171204
2024-08-04,21.487943875710805,SKU_183,61.578407,41.533175437855405
2024-08-11,21.5424383670792,SKU_183,61.91042,41.7264291835396
2024-08-18,21.59693285844759,SKU_183,62.233982,41.91545742922379
2024-08-25,21.651427349815982,SKU_183,62.557552,42.104489674907995
2024-09-01,21.705921841184374,SKU_183,62.889553,42.297737420592185
2024-09-08,21.760416332552765,SKU_183,63.221573,42.49099466627638
2024-06-30,17.96964274880154,SKU_184,-92.27684,-37.15359862559923
2024-07-07,17.908758535629136,SKU_184,-92.651566,-37.371403732185435
2024-07-14,17.847874322456736,SKU_184,-93.05291,-37.60251783877163
2024-07-21,17.786990109284332,SKU_184,-93.42763,-37.82031994535783
2024-07-28,17.72610589611193,SKU_184,-93.80229,-38.038092051944034
2024-08-04,17.66522168293953,SKU_184,-94.203674,-38.26922615853024
2024-08-11,17.604337469767128,SKU_184,-94.60502,-38.50034126511643
2024-08-18,17.543453256594727,SKU_184,-94.97974,-38.71814337170264
2024-08-25,17.482569043422327,SKU_184,-95.35441,-38.935920478288836
2024-09-01,17.421684830249927,SKU_184,-95.7558,-39.16705758487503
2024-09-08,17.360800617077526,SKU_184,-96.157135,-39.39816719146123
2024-09-15,17.299916403905122,SKU_184,-96.53185,-39.61596679804744
2024-06-16,23.069744908181537,SKU_185,10.905016,16.98738045409077
2024-06-23,23.061338986532505,SKU_185,10.737853,16.899595993266253
2024-06-30,23.052933064883472,SKU_185,10.830279,16.941606032441737
2024-07-07,23.04452714323444,SKU_185,10.922695,16.98361107161722
2024-07-14,23.036121221585407,SKU_185,10.885313,16.960717110792704
2024-07-21,23.02771529993637,SKU_185,10.977729,17.002722149968186
2024-07-28,23.01930937828734,SKU_185,11.070122,17.04471568914367
2024-08-04,23.010903456638307,SKU_185,11.032763,17.021833228319153
2024-08-11,23.002497534989278,SKU_185,10.99538,16.99893876749464
2024-08-18,22.99409161334024,SKU_185,11.087801,17.040946306670122
2024-08-25,22.98568569169121,SKU_185,11.180195,17.082940345845604
2024-09-01,22.977279770042173,SKU_185,11.14283,17.06005488502109
2024-06-23,21.642536235259183,SKU_186,3.614153,12.62834461762959
2024-06-30,21.67698373289201,SKU_186,3.939914,12.808448866446003
2024-07-07,21.71143123052484,SKU_186,4.265675,12.98855311526242
2024-07-14,21.74587872815767,SKU_186,4.532608,13.139243364078835
2024-07-21,21.7803262257905,SKU_186,4.858366,13.31934611289525
2024-07-28,21.81477372342333,SKU_186,5.184116,13.499444861711664
2024-08-04,21.84922122105616,SKU_186,5.4510517,13.65013646052808
2024-08-11,21.883668718688984,SKU_186,5.717982,13.800825359344492
2024-08-18,21.918116216321813,SKU_186,6.0437427,13.980929458160906
2024-08-25,21.952563713954643,SKU_186,6.3694925,14.161028106977321
2024-09-01,21.987011211587472,SKU_186,6.6364284,14.311719805793736
2024-09-08,22.0214587092203,SKU_186,6.9033585,14.46240860461015
2024-06-02,22.81043267978063,SKU_187,23.15476,22.982596339890314
2024-06-09,22.845056638173592,SKU_187,23.162683,23.003869819086795
2024-06-16,22.87968059656656,SKU_187,23.17052,23.025100298283277
2024-06-23,22.914304554959525,SKU_187,23.137453,23.02587877747976
2024-06-30,22.94892851335249,SKU_187,23.14548,23.047204256676245
2024-07-07,22.98355247174546,SKU_187,23.15341,23.06848123587273
2024-07-14,23.018176430138425,SKU_187,23.140833,23.079504715069213
2024-07-21,23.052800388531388,SKU_187,23.148775,23.100787694265694
2024-07-28,23.08742434692436,SKU_187,23.156626,23.12202517346218
2024-08-04,23.12204830531732,SKU_187,23.14414,23.13309415265866
2024-08-11,23.15667226371029,SKU_187,23.131552,23.144112131855145
2024-08-18,23.19129622210325,SKU_187,23.139503,23.165399611051626
2024-06-16,17.161585778694157,SKU_188,0.46153772,8.811561749347078
2024-06-23,17.133409483651764,SKU_188,0.63040274,8.881906111825883
2024-06-30,17.105233188609372,SKU_188,0.6766566,8.890944894304686
2024-07-07,17.077056893566983,SKU_188,0.72291404,8.899985466783491
2024-07-14,17.04888059852459,SKU_188,0.8304788,8.939679699262296
2024-07-21,17.0207043034822,SKU_188,0.87673616,8.9487202317411
2024-07-28,16.99252800843981,SKU_188,0.92300296,8.957765484219905
2024-08-04,16.964351713397416,SKU_188,1.0305595,8.997455606698708
2024-08-11,16.936175418355027,SKU_188,1.1381254,9.037150409177514
2024-08-18,16.907999123312635,SKU_188,1.184384,9.046191561656318
2024-08-25,16.879822828270246,SKU_188,1.2306484,9.055235614135123
2024-09-01,16.851646533227854,SKU_188,1.3382072,9.094926866613926
2024-06-23,17.429242844831485,SKU_189,-10.327974,3.550634422415743
2024-06-30,17.407757097475884,SKU_189,-10.582802,3.412477548737942
2024-07-07,17.386271350120282,SKU_189,-10.837545,3.2743631750601407
2024-07-14,17.364785602764684,SKU_189,-11.018128,3.1733288013823415
2024-07-21,17.343299855409082,SKU_189,-11.272879,3.0352104277045413
2024-07-28,17.32181410805348,SKU_189,-11.527547,2.89713355402674
2024-08-04,17.300328360697883,SKU_189,-11.708214,2.7960571803489414
2024-08-11,17.27884261334228,SKU_189,-11.888781,2.6950308066711406
2024-08-18,17.257356865986683,SKU_189,-12.143539,2.556908932993341
2024-08-25,17.23587111863108,SKU_189,-12.398216,2.418827559315541
2024-09-01,17.214385371275483,SKU_189,-12.578874,2.3177556856377413
2024-09-08,17.192899623919878,SKU_189,-12.759436,2.2167318119599386
2024-06-23,20.958207773729185,SKU_190,-133.8501,-56.445946113135406
2024-06-30,20.974842095836262,SKU_190,-134.15744,-56.59129895208187
2024-07-07,20.991476417943343,SKU_190,-134.46469,-56.73660679102832
2024-07-14,21.008110740050437,SKU_190,-134.79477,-56.89332962997478
2024-07-21,21.024745062157518,SKU_190,-135.10202,-57.038637468921245
2024-07-28,21.0413793842646,SKU_190,-135.40915,-57.183885307867705
2024-08-04,21.058013706371685,SKU_190,-135.73935,-57.34066814681416
2024-08-11,21.07464802847877,SKU_190,-136.06943,-57.49739098576062
2024-08-18,21.09128235058585,SKU_190,-136.37668,-57.64269882470707
2024-08-25,21.107916672692937,SKU_190,-136.68382,-57.78795166365353
2024-09-01,21.124550994800018,SKU_190,-137.014,-57.944724502599996
2024-09-08,21.1411853169071,SKU_190,-137.34407,-58.101442341546445
2024-06-23,14.805032369689515,SKU_191,7.7185993,11.261815834844757
2024-06-30,14.78144900428125,SKU_191,7.608261,11.194855002140624
2024-07-07,14.757865638872987,SKU_191,7.4979672,11.127916419436493
2024-07-14,14.734282273464723,SKU_191,7.4157205,11.075001386732362
2024-07-21,14.71069890805646,SKU_191,7.3054247,11.00806180402823
2024-07-28,14.6871155426482,SKU_191,7.195169,10.9411422713241
2024-08-04,14.663532177239937,SKU_191,7.1128798,10.88820598861997
2024-08-11,14.639948811831673,SKU_191,7.0306435,10.835296155915836
2024-08-18,14.61636544642341,SKU_191,6.92034,10.768352723211706
2024-08-25,14.592782081015146,SKU_191,6.8100805,10.701431290507573
2024-09-01,14.569198715606884,SKU_191,6.727799,10.648498857803443
2024-09-08,14.545615350198622,SKU_191,6.6455626,10.59558897509931
2024-05-12,19.80893928096957,SKU_192,68.800804,44.304871640484784
2024-05-19,19.76177010972882,SKU_192,68.79411,44.27794005486441
2024-05-26,19.714600938488065,SKU_192,68.85049,44.28254546924403
2024-06-02,19.66743176724731,SKU_192,68.843765,44.255598383623656
2024-06-09,19.620262596006555,SKU_192,68.90016,44.26021129800328
2024-06-16,19.5730934247658,SKU_192,68.95644,44.2647667123829
2024-06-23,19.525924253525048,SKU_192,68.886604,44.20626412676253
2024-06-30,19.47875508228429,SKU_192,68.9431,44.21092754114215
2024-07-07,19.43158591104354,SKU_192,68.999504,44.21554495552177
2024-07-14,19.384416739802788,SKU_192,68.99277,44.18859336990139
2024-07-21,19.33724756856203,SKU_192,69.04917,44.19320878428102
2024-07-28,19.29007839732128,SKU_192,69.10547,44.19777419866064
2024-06-23,16.487717342780247,SKU_193,-21.631454,-2.5718683286098774
2024-06-30,16.44267717423699,SKU_193,-21.43671,-2.4970164128815053
2024-07-07,16.39763700569373,SKU_193,-21.24198,-2.422171497153135
2024-07-14,16.352596837150475,SKU_193,-20.986921,-2.3171620814247618
2024-07-21,16.30755666860722,SKU_193,-20.792189,-2.2423161656963906
2024-07-28,16.262516500063963,SKU_193,-20.59747,-2.167476749968019
2024-08-04,16.217476331520707,SKU_193,-20.342396,-2.0624598342396467
2024-08-11,16.172436162977448,SKU_193,-20.087334,-1.9574489185112753
2024-08-18,16.127395994434192,SKU_193,-19.892605,-1.882604502782904
2024-08-25,16.082355825890936,SKU_193,-19.697882,-1.807763087054532
2024-09-01,16.03731565734768,SKU_193,-19.44281,-1.7027471713261608
2024-09-08,15.992275488804422,SKU_193,-19.187752,-1.5977382555977888
2024-06-23,13.612233474090845,SKU_194,-5.009432,4.301400737045422
